ID;AgeGroup;task;list;itemno;noun;adjective;stimtype;trialnum;response;reaction_time;confidence;confidence_rt;correctness;enc_pract_num;rec_pract_num
878924;OA;ENC;14;29;hangszer;autentikus;TARG;55;no-good;1,616228542;;;;2;3
878924;OA;ENC;14;95;végállomás;ideiglenes;TARG;56;good;1,750171986;;;;2;3
878924;OA;ENC;14;14;focista;rugalmas;FOIL;57;no-good;1,237653373;;;;2;3
878924;OA;ENC;14;61;mûemlék;természeti;TARG;58;no-good;1,877106599;;;;2;3
878924;OA;ENC;14;99;zeneszerzõ;nagyszerû;TARG;59;good;1,053706383;;;;2;3
878924;OA;ENC;14;92;házastárs;eszméletlen;FOIL;60;no-good;1,329205765;;;;2;3
878924;OA;ENC;14;50;leépítés;túlzott;FOIL;61;None;;;;none;2;3
878924;OA;ENC;14;10;barlang;lakatlan;TARG;62;good;0,906254082;;;;2;3
878924;OA;ENC;14;18;diáklány;ártatlan;TARG;63;good;1,102957605;;;;2;3
878924;OA;ENC;14;81;mellékhatás;közvetett;FOIL;64;None;;;;none;2;3
878924;OA;ENC;14;31;helyezés;végleges;TARG;65;good;1,421900172;;;;2;3
878924;OA;ENC;14;33;parancs;vitathatatlan;FOIL;66;good;1,090345067;;;;2;3
878924;OA;ENC;14;65;alapanyag;folyékony;FOIL;67;no-good;1,111985798;;;;2;3
878924;OA;ENC;14;83;találmány;forradalmi;TARG;68;no-good;1,358769374;;;;2;3
878924;OA;ENC;14;12;rokonság;nagyszámú;FOIL;69;good;1,048332821;;;;2;3
878924;OA;ENC;14;107;üdvözlet;kölcsönös;FOIL;70;good;1,094966928;;;;2;3
878924;OA;ENC;14;26;folyadék;elegendõ;TARG;71;good;1,141959002;;;;2;3
878924;OA;ENC;14;17;csomagolás;ízléses;TARG;72;good;1,37868651;;;;2;3
878924;OA;ENC;14;40;engedmény;felelõtlen;FOIL;73;no-good;1,391684384;;;;2;3
878924;OA;ENC;14;17;borvidék;csapadékos;FOIL;74;good;1,505009685;;;;2;3
878924;OA;ENC;14;65;novella;tanulságos;TARG;75;good;1,292240836;;;;2;3
878924;OA;ENC;14;23;fürdõszoba;keskeny;FOIL;76;good;1,148953216;;;;2;3
878924;OA;ENC;14;9;barátnõ;középkorú;TARG;77;good;1,187575497;;;;2;3
878924;OA;ENC;14;53;matrica;fizetõs;TARG;78;good;1,552880351;;;;2;3
878924;OA;ENC;14;7;testmozgás;speciális;FOIL;79;good;1,861092589;;;;2;3
878924;OA;ENC;14;92;újságcikk;botrányos;TARG;80;good;1,371600238;;;;2;3
878924;OA;ENC;14;20;földrengés;sorozatos;FOIL;81;no-good;1,47970437;;;;2;3
878924;OA;ENC;14;98;zarándok;keresztény;TARG;82;good;1,888589252;;;;2;3
878924;OA;ENC;14;37;korszak;bizonytalan;FOIL;83;good;1,379437278;;;;2;3
878924;OA;ENC;14;74;repülõjegy;érvényes;TARG;84;good;1,136965801;;;;2;3
878924;OA;ENC;14;18;olvasmány;gyermekkori;FOIL;85;good;1,378948377;;;;2;3
878924;OA;ENC;14;49;legénység;katonai;TARG;86;no-good;1,044171872;;;;2;3
878924;OA;ENC;14;33;iránytû;hasznos;TARG;87;no-good;1,216280107;;;;2;3
878924;OA;ENC;14;90;mozdulat;harmonikus;FOIL;88;good;1,076327405;;;;2;3
878924;OA;ENC;14;3;alkohol;legális;TARG;89;good;1,076869488;;;;2;3
878924;OA;ENC;14;72;asszisztens;tárgyalási;FOIL;90;no-good;1,726551391;;;;2;3
878924;OA;ENC;14;57;monitor;kijelzõs;TARG;91;good;1,172257829;;;;2;3
878924;OA;ENC;14;21;frontember;lendületes;FOIL;92;good;1,427871487;;;;2;3
878924;OA;ENC;14;86;választék;tetszetõs;FOIL;93;good;1,124845274;;;;2;3
878924;OA;ENC;14;16;csillagász;figyelmes;TARG;94;good;0,977062685;;;;2;3
878924;OA;ENC;14;67;oroszlán;nyugodt;TARG;95;good;1,456847295;;;;2;3
878924;OA;ENC;14;53;végeredmény;lehetséges;FOIL;96;good;1,619224152;;;;2;3
878924;OA;ENC;14;51;levéltár;régészeti;TARG;97;no-good;1,237382797;;;;2;3
878924;OA;ENC;14;89;ellenõr;közömbös;FOIL;98;no-good;1,601532886;;;;2;3
878924;OA;ENC;14;71;vezetõség;tartományi;FOIL;99;no-good;1,378730051;;;;2;3
878924;OA;ENC;14;38;kerékpár;elektromos;TARG;100;good;1,009223816;;;;2;3
878924;OA;ENC;14;11;laktanya;községi;FOIL;1;good;1,203783575;;;;2;3
878924;OA;ENC;14;70;pénztárca;ismeretlen;TARG;2;good;0,830472182;;;;2;3
878924;OA;ENC;14;123;lázadás;széleskörû;FOIL;3;no-good;1,167449054;;;;2;3
878924;OA;ENC;14;38;korosztály;szerencsés;FOIL;4;good;1,249538467;;;;2;3
878924;OA;ENC;14;52;magazin;tudományos;TARG;5;good;0,881825182;;;;2;3
878924;OA;ENC;14;19;mellékutca;rendezetlen;FOIL;6;no-good;1,204325969;;;;2;3
878924;OA;ENC;14;85;tanfolyam;gyakorlati;TARG;7;good;0,774900074;;;;2;3
878924;OA;ENC;14;9;bábszínház;virtuális;FOIL;8;no-good;0,891643642;;;;2;3
878924;OA;ENC;14;15;csengõhang;többféle;TARG;9;good;0,742450951;;;;2;3
878924;OA;ENC;14;77;szakadék;iszonyatos;TARG;10;no-good;1,241701427;;;;2;3
878924;OA;ENC;14;29;nyereség;pillanatnyi;FOIL;11;good;0,832823387;;;;2;3
878924;OA;ENC;14;11;benzinkút;hajnali;TARG;12;good;0,813423766;;;;2;3
878924;OA;ENC;14;58;közvetítés;globális;FOIL;13;good;1,334407341;;;;2;3
878924;OA;ENC;14;60;mûanyag;felesleges;TARG;14;good;1,149677238;;;;2;3
878924;OA;ENC;14;101;diskurzus;társadalmi;FOIL;15;good;1,620885857;;;;2;3
878924;OA;ENC;14;35;kapitány;rutinos;TARG;16;good;1,271229892;;;;2;3
878924;OA;ENC;14;94;protokoll;sebészeti;FOIL;17;no-good;1,217703581;;;;2;3
878924;OA;ENC;14;15;küldemény;dobozos;FOIL;18;no-good;1,275825006;;;;2;3
878924;OA;ENC;14;28;gorilla;érzékeny;TARG;19;no-good;1,664453444;;;;2;3
878924;OA;ENC;14;47;koponya;parányi;TARG;20;good;1,063841758;;;;2;3
878924;OA;ENC;14;75;jutalom;kívánatos;FOIL;21;good;0,86914018;;;;2;3
878924;OA;ENC;14;59;sorsolás;helytelen;FOIL;22;good;1,214043352;;;;2;3
878924;OA;ENC;14;21;díszterem;patinás;TARG;23;no-good;1,277102618;;;;2;3
878924;OA;ENC;14;12;boríték;érvénytelen;TARG;24;good;1,058622766;;;;2;3
878924;OA;ENC;14;85;bûntett;embertelen;FOIL;25;good;1,254265447;;;;2;3
878924;OA;ENC;14;97;pontszám;egyenlõ;FOIL;26;good;1,027288911;;;;2;3
878924;OA;ENC;14;14;csecsemõ;egészséges;TARG;27;no-good;1,272138029;;;;2;3
878924;OA;ENC;14;82;szõnyeg;használati;TARG;28;no-good;1,46170863;;;;2;3
878924;OA;ENC;14;80;népcsoport;kétnyelvû;FOIL;29;good;1,41201609;;;;2;3
878924;OA;ENC;14;58;mutatvány;szánalmas;TARG;30;good;1,446590317;;;;2;3
878924;OA;ENC;14;69;ösztöndíj;tanulmányi;TARG;31;good;1,157271383;;;;2;3
878924;OA;ENC;14;43;kitüntetés;jelképes;FOIL;32;no-good;1,533217618;;;;2;3
878924;OA;ENC;14;120;áramlat;kulturális;FOIL;33;good;1,507607207;;;;2;3
878924;OA;ENC;14;50;lépcsõház;emeletes;TARG;34;no-good;1,881618985;;;;2;3
878924;OA;ENC;14;75;sütemény;születésnapi;TARG;35;good;1,049035384;;;;2;3
878924;OA;ENC;14;62;gyulladás;fájdalmas;FOIL;36;good;1,032512568;;;;2;3
878924;OA;ENC;14;124;kertész;szakképzett;FOIL;37;good;1,061383566;;;;2;3
878924;OA;ENC;14;94;vacsora;zártkörû;TARG;38;good;1,112657571;;;;2;3
878924;OA;ENC;14;45;kolostor;hajdani;TARG;39;no-good;1,296041018;;;;2;3
878924;OA;ENC;14;1;merénylõ;erõszakos;FOIL;40;good;1,276883981;;;;2;3
878924;OA;ENC;14;40;kesztyû;férfias;TARG;41;good;1,224588321;;;;2;3
878924;OA;ENC;14;108;vészhelyzet;idõjárási;FOIL;42;no-good;1,457135286;;;;2;3
878924;OA;ENC;14;77;õrmester;méltatlan;FOIL;43;no-good;1,511701601;;;;2;3
878924;OA;ENC;14;90;tudomány;mérnöki;TARG;44;good;1,004803177;;;;2;3
878924;OA;ENC;14;82;értékrend;szubjektív;FOIL;45;good;1,181759062;;;;2;3
878924;OA;ENC;14;73;rémálom;szomorú;TARG;46;no-good;1,286106242;;;;2;3
878924;OA;ENC;14;66;csarnok;ünnepélyes;FOIL;47;good;1,129306656;;;;2;3
878924;OA;ENC;14;71;pisztoly;törvénytelen;TARG;48;no-good;1,559446621;;;;2;3
878924;OA;ENC;14;83;gyûjtemény;sokszínû;FOIL;49;good;1,492016476;;;;2;3
878924;OA;ENC;14;30;háziorvos;körzeti;TARG;50;good;0,987862991;;;;2;3
878924;OA;ENC;14;64;napsütés;felhõtlen;TARG;51;good;1,313431852;;;;2;3
878924;OA;ENC;14;48;nézõpont;kézenfekvõ;FOIL;52;no-good;1,507176775;;;;2;3
878924;OA;ENC;14;36;berendezés;egyszerû;FOIL;53;good;0,932879306;;;;2;3
878924;OA;ENC;14;20;díszlet;színpadi;TARG;54;good;0,993915167;;;;2;3
878924;OA;ENC;14;80;szerszám;trükkös;TARG;55;no-good;1,272742625;;;;2;3
878924;OA;ENC;14;26;vallomás;következetes;FOIL;56;good;1,227772401;;;;2;3
878924;OA;ENC;14;5;áruházlánc;veszteséges;TARG;57;good;1,34502944;;;;2;3
878924;OA;ENC;14;62;mûvészet;vizuális;TARG;58;no-good;1,006272991;;;;2;3
878924;OA;ENC;14;114;tiltakozás;egyhangú;FOIL;59;good;1,167937334;;;;2;3
878924;OA;ENC;14;95;gyûlölet;mélységes;FOIL;60;good;1,307896878;;;;2;3
878924;OA;ENC;14;48;költészet;mágikus;TARG;61;good;1,374779652;;;;2;3
878924;OA;ENC;14;67;védekezés;célszerû;FOIL;62;good;1,734410513;;;;2;3
878924;OA;ENC;14;27;párbeszéd;kötetlen;FOIL;63;no-good;1,274542106;;;;2;3
878924;OA;ENC;14;78;szélvihar;hirtelen;TARG;64;good;1,435284937;;;;2;3
878924;OA;ENC;14;76;szabadidõ;kellemes;TARG;65;good;0,997704154;;;;2;3
878924;OA;ENC;14;46;ügyintézés;zökkenõmentes;FOIL;66;good;1,693053556;;;;2;3
878924;OA;ENC;14;61;üzemanyag;mesterséges;FOIL;67;no-good;1,277619199;;;;2;3
878924;OA;ENC;14;34;kánikula;tavaszi;TARG;68;good;0,733897975;;;;2;3
878924;OA;ENC;14;74;zûrzavar;érzelmi;FOIL;69;good;1,08362174;;;;2;3
878924;OA;ENC;14;37;képregény;izgalmas;TARG;70;good;0,987594281;;;;2;3
878924;OA;ENC;14;117;megjegyzés;rosszindulatú;FOIL;71;good;1,257273497;;;;2;3
878924;OA;ENC;14;42;kirándulás;hétvégi;TARG;72;good;0,824396368;;;;2;3
878924;OA;ENC;14;84;tananyag;iskolai;TARG;73;good;1,01794629;;;;2;3
878924;OA;ENC;14;68;vetélytárs;egyedüli;FOIL;74;no-good;1,39542392;;;;2;3
878924;OA;ENC;14;100;zöldség;rendszeres;TARG;75;no-good;1,284113316;;;;2;3
878924;OA;ENC;14;8;baktérium;növényi;TARG;76;no-good;1,395369183;;;;2;3
878924;OA;ENC;14;42;szerencse;viszonylagos;FOIL;77;good;1,590938778;;;;2;3
878924;OA;ENC;14;22;egyenruha;rendõri;TARG;78;good;1,221851779;;;;2;3
878924;OA;ENC;14;30;ábrázolás;szokatlan;FOIL;79;good;0,964529143;;;;2;3
878924;OA;ENC;14;41;királynõ;szépséges;TARG;80;None;;;;none;2;3
878924;OA;ENC;14;19;diktátor;kegyetlen;TARG;81;no-good;1,479654298;;;;2;3
878924;OA;ENC;14;60;rosszullét;fizikai;FOIL;82;good;1,001189287;;;;2;3
878924;OA;ENC;14;10;gombnyomás;fölösleges;FOIL;83;good;1,551061588;;;;2;3
878924;OA;ENC;14;13;bölcsõde;kertvárosi;TARG;84;good;1,219537273;;;;2;3
878924;OA;ENC;14;1;akadály;lehetetlen;TARG;85;no-good;1,4812933;;;;2;3
878924;OA;ENC;14;100;zaklatás;pszichés;FOIL;86;good;1,235545063;;;;2;3
878924;OA;ENC;14;46;kommentár;terjedelmes;TARG;87;good;1,485450206;;;;2;3
878924;OA;ENC;14;36;kastély;csodálatos;TARG;88;good;1,08336516;;;;2;3
878924;OA;ENC;14;105;szörnyeteg;képzeletbeli;FOIL;89;no-good;1,712645069;;;;2;3
878924;OA;ENC;14;69;célpont;potenciális;FOIL;90;no-good;1,716865109;;;;2;3
878924;OA;ENC;14;24;fejedelem;történelmi;TARG;91;good;1,629076822;;;;2;3
878924;OA;ENC;14;78;dulakodás;szándékos;FOIL;92;good;1,703417521;;;;2;3
878924;OA;ENC;14;63;nagymama;kedvenc;TARG;93;good;1,338293983;;;;2;3
878924;OA;ENC;14;97;világítás;hangulatos;TARG;94;good;1,132150806;;;;2;3
878924;OA;ENC;14;119;felajánlás;tömeges;FOIL;95;good;1,518438302;;;;2;3
878924;OA;ENC;14;104;pszichiáter;hûséges;FOIL;96;no-good;1,493657966;;;;2;3
878924;OA;ENC;14;66;olimpikon;legendás;TARG;97;good;1,338786305;;;;2;3
878924;OA;ENC;14;72;professzor;közgazdasági;TARG;98;good;1,380852978;;;;2;3
878924;OA;ENC;14;2;országrész;középsõ;FOIL;99;good;0,863994275;;;;2;3
878924;OA;ENC;14;99;államférfi;diszkrét;FOIL;100;no-good;1,205475136;;;;2;3
878924;OA;REC_GYAK;14;3;sivatag;délelõtti;DISTANT;1;old;1,36803331;3;6,375455779;0;2;3
878924;OA;REC_GYAK;14;4;taktika;hátrányos;FOIL;2;None;;3;1,99679104;none;2;3
878924;OA;REC_GYAK;14;1;színésznõ;tevékeny;TARG;3;old;1,399315538;3;1,969841126;1;2;3
878924;OA;REC_GYAK;14;2;csokoládé;szokványos;CLOSE;4;old;1,930474919;3;0,99748054;0;2;3
878924;OA;REC_GYAK;14;6;nézõtér;arányos;FOIL;5;old;1,495772806;1;14,27064924;0;2;3
878924;OA;REC_GYAK;14;5;hadmûvelet;rivális;FOIL;6;new;1,011139613;3;1,151200545;1;2;3
878924;OA;REC_GYAK;14;6;nézõtér;arányos;FOIL;1;None;;3;1,302020108;none;2;3
878924;OA;REC_GYAK;14;5;hadmûvelet;rivális;FOIL;2;new;1,280772489;3;0,615601554;1;2;3
878924;OA;REC_GYAK;14;1;színésznõ;tevékeny;TARG;3;old;1,71466101;3;0,690403474;1;2;3
878924;OA;REC_GYAK;14;3;sivatag;délelõtti;DISTANT;4;old;1,763655341;1;2,506357585;0;2;3
878924;OA;REC_GYAK;14;2;csokoládé;szokványos;CLOSE;5;None;;3;1,19685716;none;2;3
878924;OA;REC_GYAK;14;4;taktika;hátrányos;FOIL;6;new;1,941031084;3;1,591855002;1;2;3
878924;OA;REC_GYAK;14;6;nézõtér;arányos;FOIL;1;new;1,908561125;3;0,750873616;1;2;3
878924;OA;REC_GYAK;14;1;színésznõ;tevékeny;TARG;2;old;1,153520339;3;1,166708238;1;2;3
878924;OA;REC_GYAK;14;2;csokoládé;szokványos;CLOSE;3;new;1,725428349;3;0,665884694;1;2;3
878924;OA;REC_GYAK;14;5;hadmûvelet;rivális;FOIL;4;new;1,121613611;3;0,800111465;1;2;3
878924;OA;REC_GYAK;14;3;sivatag;délelõtti;DISTANT;5;new;1,245462733;3;0,896547896;1;2;3
878924;OA;REC_GYAK;14;4;taktika;hátrányos;FOIL;6;new;1,381795948;3;1,185641661;1;2;3
878924;OA;REC;14;42;kirándulás;hivatali;DISTANT;1;new;1,072635141;3;0,603494712;1;2;3
878924;OA;REC;14;75;sütemény;jubileumi;CLOSE;2;new;1,561597227;3;0,853349783;1;2;3
878924;OA;REC;14;25;fejfájás;kellemetlen;TARG;3;new;2,506715864;2;1,634321316;0;2;3
878924;OA;REC;14;50;lépcsõház;biztonságos;DISTANT;4;new;1,544218523;3;0,790504178;1;2;3
878924;OA;REC;14;14;csecsemõ;egészséges;TARG;5;old;1,847406148;3;0,721629721;1;2;3
878924;OA;REC;14;29;hangszer;repülõtéri;DISTANT;6;new;1,439950961;3;0,711737553;1;2;3
878924;OA;REC;14;55;menetrend;hagyományos;CLOSE;7;old;1,812307876;2;0,487400214;0;2;3
878924;OA;REC;14;33;iránytû;földrajzi;DISTANT;8;new;1,26127148;3;0,849904148;1;2;3
878924;OA;REC;14;28;gorilla;többéves;DISTANT;9;new;1,17005404;3;0,583757027;1;2;3
878924;OA;REC;14;66;olimpikon;világhírû;CLOSE;10;old;1,951392872;2;0,451328804;0;2;3
878924;OA;REC;14;69;ösztöndíj;képzési;CLOSE;11;old;1,872088828;2;0,388569036;0;2;3
878924;OA;REC;14;6;kézikönyv;technikai;FOIL;12;new;1,48005985;3;0,815227911;1;2;3
878924;OA;REC;14;27;gázvezeték;általános;DISTANT;13;old;1,557493503;2;2,40181105;0;2;3
878924;OA;REC;14;17;csomagolás;ízléses;TARG;14;old;1,950318346;3;0,774903495;1;2;3
878924;OA;REC;14;26;folyadék;egyenetlen;DISTANT;15;new;1,911457834;3;1,336635388;1;2;3
878924;OA;REC;14;13;bölcsõde;kertvárosi;TARG;16;old;1,426560286;1;0,284254512;1;2;3
878924;OA;REC;14;49;havazás;folyamatos;FOIL;17;new;2,005262533;3;0,874326827;1;2;3
878924;OA;REC;14;41;operatõr;hivatásos;FOIL;18;new;1,751438714;3;1,09314692;1;2;3
878924;OA;REC;14;35;kapitány;gondatlan;DISTANT;19;old;2,199720281;2;0,895007483;0;2;3
878924;OA;REC;14;36;kastély;járhatatlan;DISTANT;20;new;1,636861924;3;0,477662616;1;2;3
878924;OA;REC;14;8;baktérium;növényi;TARG;21;old;1,86598378;3;0,425486071;1;2;3
878924;OA;REC;14;86;távirat;udvarias;TARG;22;old;1,528761835;3;0,531067945;1;2;3
878924;OA;REC;14;5;díszvendég;nagyvonalú;FOIL;23;new;1,788236011;3;0,446999601;1;2;3
878924;OA;REC;14;40;kesztyû;meggyes;DISTANT;24;new;1,371055355;3;0,484600538;1;2;3
878924;OA;REC;14;47;koponya;szezonális;DISTANT;25;new;2,07248928;3;0,871323753;1;2;3
878924;OA;REC;14;60;mûanyag;értelmetlen;CLOSE;26;old;1,41302375;2;6,814373578;0;2;3
878924;OA;REC;14;11;benzinkút;hajnali;TARG;27;new;1,805950291;2;0,516814851;0;2;3
878924;OA;REC;14;84;útmutatás;szakszerû;FOIL;28;new;1,853844905;3;0,459891733;1;2;3
878924;OA;REC;14;76;meglátás;egyoldalú;FOIL;29;new;1,618093334;3;0,560303131;1;2;3
878924;OA;REC;14;78;szélvihar;hirtelen;TARG;30;old;1,739717208;3;0,4727764;1;2;3
878924;OA;REC;14;49;legénység;fiatalos;DISTANT;31;None;;2;0,70239711;none;2;3
878924;OA;REC;14;97;világítás;hangulatos;TARG;32;old;2,117412853;2;0,514292281;1;2;3
878924;OA;REC;14;43;kolbász;markáns;DISTANT;33;new;1,252312952;3;0,569489316;1;2;3
878924;OA;REC;14;37;képregény;alaptalan;DISTANT;34;new;2,013035506;3;0,775247779;1;2;3
878924;OA;REC;14;25;szekrény;kaotikus;FOIL;35;None;;3;0,523641743;none;2;3
878924;OA;REC;14;57;monitor;érintõs;CLOSE;36;old;1,414673014;3;5,270578956;0;2;3
878924;OA;REC;14;88;útvonal;ajánlatos;FOIL;37;new;2,277207738;2;0,900280279;1;2;3
878924;OA;REC;14;32;horgász;igazságos;DISTANT;38;new;1,94551237;3;0,609375836;1;2;3
878924;OA;REC;14;61;mûemlék;õshonos;CLOSE;39;new;1,930910327;3;0,631499248;1;2;3
878924;OA;REC;14;58;mutatvány;nevetséges;CLOSE;40;old;1,612862213;2;0,403879862;0;2;3
878924;OA;REC;14;32;szállítás;idõigényes;FOIL;41;new;1,382517171;3;0,392981901;1;2;3
878924;OA;REC;14;24;fejedelem;történelmi;TARG;42;None;;2;0,456948994;none;2;3
878924;OA;REC;14;44;veszekedés;hétköznapi;FOIL;43;new;1,642507927;3;0,545327881;1;2;3
878924;OA;REC;14;93;testrész;elõnytelen;FOIL;44;new;1,661419892;3;1,020225654;1;2;3
878924;OA;REC;14;3;alkohol;legális;TARG;45;old;1,886521373;3;0,819802499;1;2;3
878924;OA;REC;14;81;színdarab;humoros;TARG;46;old;2,209632665;2;0,274643494;1;2;3
878924;OA;REC;14;63;nagymama;tökéletes;CLOSE;47;new;2,515426831;3;0,413500522;1;2;3
878924;OA;REC;14;54;mellény;szabadidõs;CLOSE;48;old;1,39676249;3;0,387863986;0;2;3
878924;OA;REC;14;20;díszlet;színpadi;TARG;49;new;1,793153327;2;0,380838671;0;2;3
878924;OA;REC;14;51;levéltár;néprajzi;CLOSE;50;new;2,163172722;3;0,496776112;1;2;3
878924;OA;REC;14;99;zeneszerzõ;nagyszerû;TARG;51;new;1,71734748;2;4,954354582;0;2;3
878924;OA;REC;14;115;villany;infravörös;FOIL;52;new;1,298947991;3;0,458310578;1;2;3
878924;OA;REC;14;6;ásványvíz;minõségi;TARG;53;new;1,753541425;2;3,48823682;0;2;3
878924;OA;REC;14;85;tanfolyam;gyakorlati;TARG;54;new;1,904665463;2;0,458591727;0;2;3
878924;OA;REC;14;109;mozzanat;színészi;FOIL;55;new;1,517421312;3;0,660691205;1;2;3
878924;OA;REC;14;79;szemüveg;kényelmes;TARG;56;old;1,374971232;3;0,716873195;1;2;3
878924;OA;REC;14;76;szabadidõ;kellemes;TARG;57;new;2,077559922;2;0,426238395;0;2;3
878924;OA;REC;14;65;novella;beszédes;CLOSE;58;new;1,942094414;2;1,065526477;1;2;3
878924;OA;REC;14;4;állatkert;egzotikus;TARG;59;old;1,753781522;3;0,378304594;1;2;3
878924;OA;REC;14;18;diáklány;ártatlan;TARG;60;old;1,280110979;3;1,451977252;1;2;3
878924;OA;REC;14;46;kommentár;olimpiai;DISTANT;61;new;2,193658774;2;0,381986283;1;2;3
878924;OA;REC;14;52;magazin;kutatási;CLOSE;62;new;2,091790001;2;0,439954071;1;2;3
878924;OA;REC;14;73;felsorolás;tartalmi;FOIL;63;new;1,610702276;3;0,475171147;1;2;3
878924;OA;REC;14;22;egyenruha;rendõri;TARG;64;old;2,167448121;2;0,36228001;1;2;3
878924;OA;REC;14;34;kánikula;egyforma;DISTANT;65;new;1,434260484;3;0,482421319;1;2;3
878924;OA;REC;14;88;tévémûsor;közéleti;TARG;66;old;1,513701992;3;0,28346238;1;2;3
878924;OA;REC;14;95;végállomás;ideiglenes;TARG;67;old;1,937186117;3;0,294848621;1;2;3
878924;OA;REC;14;38;kerékpár;pusztai;DISTANT;68;new;1,635369407;3;0,370629899;1;2;3
878924;OA;REC;14;45;kolostor;elsõdleges;DISTANT;69;new;1,743522989;3;0,636930346;1;2;3
878924;OA;REC;14;91;tûzijáték;nagyszabású;TARG;70;new;2,030382177;2;0,431284467;0;2;3
878924;OA;REC;14;77;szakadék;iszonyatos;TARG;71;new;1,444999832;3;0,59588595;0;2;3
878924;OA;REC;14;39;utasítás;elnökségi;FOIL;72;None;;2;6,345207335;none;2;3
878924;OA;REC;14;116;hazugság;kisebbik;FOIL;73;new;1,377491625;3;0,517525188;1;2;3
878924;OA;REC;14;31;helyezés;népzenei;DISTANT;74;new;1,709654124;3;0,83266353;1;2;3
878924;OA;REC;14;47;császár;tudatos;FOIL;75;new;1,243682535;3;0,890525886;1;2;3
878924;OA;REC;14;56;mikrofon;asztali;CLOSE;76;new;1,443121978;3;0,572477461;1;2;3
878924;OA;REC;14;53;matrica;ingyenes;CLOSE;77;old;1,622130814;3;0,500716247;0;2;3
878924;OA;REC;14;98;zarándok;keresztény;TARG;78;old;1,4839241;3;0,656335255;1;2;3
878924;OA;REC;14;82;szõnyeg;használati;TARG;79;4;3,961898032;2;1,436178147;;2;3
878924;OA;REC;14;30;háziorvos;ártalmas;DISTANT;80;new;1,552842408;3;0,471175341;1;2;3
878924;OA;REC;14;15;csengõhang;többféle;TARG;81;old;1,814805254;3;0,564168936;1;2;3
878924;OA;REC;14;72;professzor;matematikai;CLOSE;82;new;1,321787339;3;0,598477252;1;2;3
878924;OA;REC;14;5;áruházlánc;veszteséges;TARG;83;old;1,602588441;3;0,319346253;1;2;3
878924;OA;REC;14;54;tartozás;nagymértékû;FOIL;84;new;1,830606847;3;0,529513848;1;2;3
878924;OA;REC;14;23;étterem;elegáns;TARG;85;new;1,84199371;3;0,647647302;0;2;3
878924;OA;REC;14;2;albérlet;szegényes;TARG;86;old;2,252678384;2;0,468461814;1;2;3
878924;OA;REC;14;79;szivárgás;fokozatos;FOIL;87;new;1,918840806;2;0,951325694;1;2;3
878924;OA;REC;14;41;királynõ;szigorú;DISTANT;88;new;1,841913782;3;0,629710341;1;2;3
878924;OA;REC;14;84;tananyag;iskolai;TARG;89;new;1,815494444;2;0,44628522;0;2;3
878924;OA;REC;14;73;rémálom;sajnálatos;CLOSE;90;new;1,642710703;3;0,596332866;1;2;3
878924;OA;REC;14;16;csillagász;figyelmes;TARG;91;new;1,938891985;2;0,549978354;0;2;3
878924;OA;REC;14;9;barátnõ;középkorú;TARG;92;old;1,544957162;3;0,664403372;1;2;3
878924;OA;REC;14;106;munkagép;funkcionális;FOIL;93;new;1,946757016;2;0,489985918;1;2;3
878924;OA;REC;14;67;oroszlán;csendes;CLOSE;94;None;;3;0,477564027;none;2;3
878924;OA;REC;14;80;szerszám;trükkös;TARG;95;old;1,459831397;3;0,48694459;1;2;3
878924;OA;REC;14;87;telefonszám;otthoni;TARG;96;old;1,552021041;3;0,474562197;1;2;3
878924;OA;REC;14;35;fenyegetés;írásbeli;FOIL;97;new;1,398556683;3;0,433090479;1;2;3
878924;OA;REC;14;68;osztályzat;átlagos;CLOSE;98;new;1,327551524;2;0,445328876;1;2;3
878924;OA;REC;14;19;diktátor;kegyetlen;TARG;99;old;1,73909644;3;0,473007789;1;2;3
878924;OA;REC;14;96;adottság;pozitív;FOIL;100;new;1,575354889;3;0,460325275;1;2;3
878924;OA;REC;14;10;barlang;lakatlan;TARG;101;new;1,183773137;2;1,507599432;0;2;3
878924;OA;REC;14;89;törmelék;építkezési;TARG;102;old;1,567652203;3;1,197279817;1;2;3
878924;OA;REC;14;103;forgatás;életveszélyes;FOIL;103;new;2,227874411;2;0,455251834;1;2;3
878924;OA;REC;14;90;tudomány;mérnöki;TARG;104;old;1,295231469;3;0,474211382;1;2;3
878924;OA;REC;14;87;alkatrész;mágneses;FOIL;105;old;1,26576365;2;5,038628812;0;2;3
878924;OA;REC;14;93;útlezárás;helyszíni;TARG;106;old;2,368981256;3;0,871886674;1;2;3
878924;OA;REC;14;92;újságcikk;botrányos;TARG;107;new;2,644853846;2;0,481493277;0;2;3
878924;OA;REC;14;62;mûvészet;látványos;CLOSE;108;new;2,042439879;2;0,554828804;1;2;3
878924;OA;REC;14;71;pisztoly;jogszerûtlen;CLOSE;109;new;1,936731737;3;0,732511821;1;2;3
878924;OA;REC;14;1;akadály;lehetetlen;TARG;110;new;2,199432601;3;0,647405339;0;2;3
878924;OA;REC;14;94;vacsora;zártkörû;TARG;111;old;1,205323365;3;0,417725538;1;2;3
878924;OA;REC;14;44;kollégium;tulajdonosi;DISTANT;112;new;2,097793661;3;0,510939636;1;2;3
878924;OA;REC;14;8;publicista;hiteles;FOIL;113;new;1,547090663;3;0,42679945;1;2;3
